gvkey,fyear,conm,act,at,dlc,ebit,ni,re,wcap,survive,niat,cr,wcat,ebitaat,reat,niat_s,cr_s,wcat_s,reat_s,ebitaat_s
166740,2009,CLEAN ENERGY TECHNOLOGIES,0.526,0.654,0.076,-0.458,0.027,-0.573,0.051,1,0.0412844,6.921053,0.0779817,-0.7003058,-0.8761469,0.0722332,-0.0872218,0.0366915,0.0499674,0.0252294
166756,2009,ROOT9B TECHNOLOGIES INC,1.204,3.459,0.344,0.295,0.252,-1.159,0.122,1,0.0728534,3.5,0.0352703,0.0852848,-0.3350679,0.0736976,-0.0883521,0.0363993,0.0505926,0.0814185
166792,2009,SUPREMEX INC,40.118,199.588,7.5,22.734,-27.148,-215.817,11.015,1,-0.1360202,5.349067,0.0551887,0.1139046,-1.081313,0.0640081,-0.0877411,0.0365356,0.0497304,0.0834655
174016,2009,HANWEI ENERGY SERVICES CORP,93.932,135.037,50.771,-41.258,-65.666,-42.644,5.839,1,-0.4862815,1.850111,0.04324,-0.3055311,-0.3157949,0.0477598,-0.0888972,0.0364538,0.0506148,0.0534655
174022,2009,REALOGY HOLDINGS CORP,874,8041,337,214,-262,-3003,-566,1,-0.032583,2.593472,-0.0703893,0.0266136,-0.373461,0.0688065,-0.0886516,0.0356763,0.0505482,0.0772221
174049,2009,PGT INNOVATIONS INC,39.986,173.63,0.105,-2.129,-9.417,-173.826,23.274,1,-0.054236,380.8191,0.1340436,-0.0122617,-1.001129,0.0678021,0.0363142,0.0370751,0.049823,0.0744415
174121,2009,ULTRAPETROL BAHAMAS LTD,114.33,732.934,21.286,13.105,-39.838,32.895,68.352,1,-0.0543541,5.371136,0.0932581,0.0178802,0.0448813,0.0677966,-0.0877338,0.036796,0.0510315,0.0765974
174152,2009,NFI GROUP INC,302.27,909.991,2.709,83.728,-31.781,-122.164,66.718,1,-0.0349245,111.5799,0.0733172,0.0920097,-0.1342475,0.0686979,-0.0526425,0.0366596,0.0508246,0.0818995
174169,2009,BATTALION OIL CORP,23.638,311.162,0.126,-55.999,-58.383,-217.324,-14.378,1,-0.187629,187.6032,-0.0462074,-0.1799674,-0.6984273,0.0616141,-0.0275244,0.0358418,0.0501728,0.0624464
174185,2009,AUTOCANADA INC,168.326,233.665,102.921,20.963,12.578,-114.251,37.837,1,0.0538292,1.635487,0.1619284,0.0897139,-0.4889521,0.0728151,-0.0889681,0.0372659,0.0504148,0.0817353
174236,2009,SELECT MEDICAL HOLDINGS CORP,474.713,2602.233,4.145,235.838,75.282,160.18,170.772,1,0.0289298,114.5267,0.0656252,0.0906291,0.0615548,0.0716601,-0.0516689,0.036607,0.0510508,0.0818008
174282,2009,ENERGY SERVICES OF AMERICA,35.642,103.037,15.14,-7.176,-5.922,-1.642,9.404,1,-0.0574745,2.354161,0.0912682,-0.0696449,-0.015936,0.0676518,-0.0887307,0.0367824,0.0509613,0.0703372
174302,2009,CONSTELLATION SOFTWARE INC,225.185,502.64,45.087,24.821,10.695,9.179,-79.178,1,0.0212777,4.994455,-0.1575243,0.0493813,0.0182616,0.0713051,-0.0878583,0.0350801,0.0510008,0.0788505
174312,2009,RHINO RESOURCE PARTNERS LP,44.826,339.984,2.242,26.431,19.462,115.493,8.135,1,0.0572439,19.99376,0.0239276,0.0777419,0.3397013,0.0729735,-0.0829025,0.0363217,0.0513721,0.080879
174314,2009,WILDBRAIN LTD,103.952,148.803,57.178,4.822,0.375,0.036,20.496,1,0.0025201,1.818042,0.1377392,0.0324053,0.0002419,0.0704349,-0.0889078,0.0371004,0.0509799,0.0776363
174329,2009,MED BIOGENE INC,1.541,2.17,0.068,-2.138,-2.135,-8.232,0.642,1,-0.9838709,22.66176,0.2958525,-0.9852535,-3.793548,0.0246769,-0.082021,0.0381823,0.0465969,0.0048486
174355,2009,SHENGKAI INNOVATIONS INC,45.737,60.253,0.985,17.794,13.578,24.81,40.991,1,0.2253498,46.4335,0.6803147,0.2953214,0.4117637,0.0807719,-0.0741668,0.040813,0.0514554,0.0964413
174361,2009,ESSENTIAL ENERGY SVCS LTD,35.026,169.38,3.228,-11.349,-9.48,-128.928,22.385,1,-0.0559688,10.85068,0.1321585,-0.0670032,-0.761176,0.0677217,-0.0859234,0.0370622,0.0501003,0.0705262
174368,2009,SOLAR ALLIANCE ENERGY INC,0.26,0.536,1.368,-4.045,-3.333,-39.075,-5.811,1,-6.218283,0.1900585,-10.84142,-7.546642,-72.90112,-0.2181438,-0.0894457,-0.0380243,-0.0332442,-0.4644525
174376,2009,OPSENS INC,4.88,6.45,0.133,-2.205,-2.171,-7.088,4.228,1,-0.3365892,36.69173,0.6555039,-0.3418605,-1.098915,0.0547039,-0.0773855,0.0406432,0.0497101,0.0508671
174389,2009,EHEALTH INC,164.151,169.708,0.042,25.84,15.347,-2.322,148.891,1,0.0904318,3908.357,0.8773364,0.1522615,-0.0136823,0.0745131,1.201813,0.0421611,0.0509639,0.086209
174428,2009,INFUSYSTEM HOLDINGS INC,14.712,114.69,5.501,5.328,0.774,0.053,3.662,1,0.0067486,2.674423,0.0319295,0.0464557,0.0004621,0.0706311,-0.0886248,0.0363764,0.0509802,0.0786413
174485,2009,RTCORE INC,39.489,60.062,0.102,6.246,5.968,25.313,31.968,1,0.099364,387.1471,0.53225,0.1039925,0.4214478,0.0749275,0.0384049,0.0397998,0.0514666,0.0827566
174490,2009,WINDSTREAM HOLDINGS INC,1456,9145.4,23.8,988.5,334.5,177.1,746.7,1,0.0365758,61.17647,0.0816476,0.1080871,0.0193649,0.0720148,-0.0692958,0.0367166,0.051002,0.0830494
174541,2009,INNERWORKINGS INC,146.742,267.158,0.118,9.456,6.309,51.026,76.108,1,0.0236152,1243.576,0.2848801,0.0353948,0.1909956,0.0714135,0.3213692,0.0381072,0.0512003,0.0778502
174693,2009,TONGXIN INTERNATIONAL LTD,68.637,166.303,29.568,9.382,-13.274,-2.499,-9.129,1,-0.0798182,2.321327,-0.0548938,0.0564151,-0.0150268,0.0666153,-0.0887415,0.0357823,0.0509623,0.0793536
174697,2009,TWIN BUTTE ENERGY LTD,23.941,308.864,96.343,-14.972,-12.688,-26.259,-103.339,1,-0.0410796,0.2484975,-0.3345776,-0.0484744,-0.085018,0.0684124,-0.0894264,0.0338686,0.0508814,0.0718514
174700,2009,GLOBAL SHIP LEASE INC,44.16,1027.358,68.3,61.285,42.374,-23.305,-50.321,1,0.0412456,0.6465592,-0.048981,0.059653,-0.0226844,0.0722314,-0.0892949,0.0358228,0.0509535,0.0795852
174703,2009,VWR FUNDING INC,1017.2,5127.3,152.4,208.8,-14.1,-319.1,328.4,1,-0.00275,6.674541,0.0640493,0.0407232,-0.0622355,0.0701905,-0.0873032,0.0365962,0.0509078,0.0782313
174729,2009,TRAVEL PLUS LEISURE CO,1740,9352,384,653,293,-177,-145,1,0.0313302,4.53125,-0.0155047,0.0698246,-0.0189264,0.0717714,-0.0880114,0.0360518,0.0509578,0.0803127
174744,2009,EVERCORE INC,696.733,891.16,306.945,64.888,-1.57,-60.516,280.442,1,-0.0017617,2.269895,0.3146932,0.072813,-0.067907,0.0702363,-0.0887585,0.0383112,0.0509012,0.0805265
175007,2009,ALLEGIANT TRAVEL CO,289.873,499.639,23.338,122.253,76.331,162.264,131.292,1,0.1527723,12.42064,0.2627737,0.2446827,0.3247625,0.077405,-0.0854047,0.037956,0.0513549,0.0928194
175008,2009,AMICUS THERAPEUTICS INC,80.486,85.37,1.558,-5.828,-6.567,-170.713,69.293,1,-0.076924,51.65982,0.8116785,-0.0682675,-1.999684,0.0667496,-0.0724401,0.0417118,0.0486694,0.0704357
175055,2009,HILL INTERNATIONAL INC,183.602,291.539,3.421,18.37,19.47,52.839,100.945,1,0.0667835,53.66911,0.3462487,0.0630104,0.1812416,0.0734161,-0.0717762,0.0385271,0.0511891,0.0798254
175233,2009,HORIZON NORTH LOGISTIC -OLD,40.102,239.507,8.839,7.142,5.456,-88.011,18.299,1,0.0227801,4.536939,0.0764028,0.0298196,-0.3674673,0.0713748,-0.0880095,0.0366807,0.0505551,0.0774514
175236,2009,ALIO GOLD INC,16.183,82.279,9.803,-6.587,-8.616,-15.58,1.976,1,-0.1047169,1.650821,0.0240158,-0.0800569,-0.1893557,0.0654603,-0.088963,0.0363223,0.0507609,0.0695925
175264,2009,WNS (HOLDINGS) LTD -ADR,176.937,549.89,40,24.56,3.71,43.224,3.034,1,0.0067468,4.423425,0.0055175,0.0446635,0.0786048,0.070631,-0.088047,0.0361957,0.0510705,0.0785131
175269,2009,CELSIUS HOLDINGS INC,5.275,5.474,1.133,-7.453,-7.759,-19.141,2.42,1,-1.417428,4.655781,0.4420899,-1.361527,-3.496712,0.0045645,-0.0879702,0.0391829,0.0469399,-0.0220642
175319,2009,HANESBRANDS INC,1822.557,3326.564,231.369,332.604,51.283,45.81,943.582,1,0.0154162,7.877274,0.2836506,0.0999843,0.013771,0.0710332,-0.0869058,0.0380988,0.0509956,0.0824699
175342,2009,TAOPING INC,126.212,250.829,15.928,32.156,30.095,73.823,50.389,1,0.1199821,7.923907,0.2008899,0.1281989,0.2943161,0.0758839,-0.0868904,0.0375325,0.0513197,0.0844879
175350,2009,PLATMIN LIMITED,70.796,575.524,6.429,-14.324,-7.994,49.779,41.202,1,-0.01389,11.01198,0.0715904,-0.0248886,0.0864934,0.0696737,-0.0858701,0.0366478,0.0510796,0.0735384
175379,2009,WEQ HOLDINGS INC,10.176,78.829,34.742,0.86,1.131,-11.747,-28.626,1,0.0143475,0.2929019,-0.3631405,0.0109097,-0.1490187,0.0709836,-0.0894117,0.0336732,0.0508075,0.0760989
175402,2009,TWIN VEE POWERCATS INC,1.643,2.207,0.025,-0.822,-0.623,-5.291,1.423,1,-0.2822837,65.72,0.6447666,-0.3724513,-2.397372,0.0572231,-0.0677946,0.0405697,0.0482099,0.0486791
175404,2009,FIRST SOLAR INC,1351.271,3349.512,28.559,693.515,640.138,994.611,956.344,1,0.1911138,47.31507,0.2855174,0.2070496,0.2969421,0.0791837,-0.0738756,0.0381116,0.0513227,0.0901277
175424,2009,SONOMA PHARMACEUTICALS INC,9.05,10.218,0.204,-8.016,-8.232,-120.025,6.315,1,-0.8056371,44.36275,0.618027,-0.7844979,-11.74643,0.0329451,-0.074851,0.0403868,0.0374088,0.0192076
175487,2009,BIOEXX SPCIALTY PROTEINS LTD,16.707,42.812,0.377,-8.045,-8.172,-16.513,10.838,1,-0.1908811,44.31565,0.2531533,-0.1879146,-0.3857096,0.0614632,-0.0748666,0.0378901,0.0505341,0.061878
175493,2009,AMERICAN CREEK RESOURCES LTD,0.358,20.06,0.053,-1.769,-1.163,-5.896,-0.713,1,-0.0579761,6.754717,-0.0355434,-0.0881855,-0.2939183,0.0676286,-0.0872767,0.0359147,0.0506401,0.0690111
175518,2009,ROSETTA GENOMICS LTD,10.933,12.743,0.125,-14.797,-16.505,-61.364,8.628,1,-1.295221,87.464,0.6770777,-1.161187,-4.815506,0.0102336,-0.0606104,0.0407908,0.0454162,-0.0077349
175523,2009,GLOBALSTAR INC,153.728,1257.996,2.259,-53.791,-74.923,-97.42,23.836,1,-0.0595574,68.05135,0.0189476,-0.0427593,-0.0774406,0.0675552,-0.0670243,0.0362876,0.0508902,0.0722602
175533,2009,INFINITY PHARMACEUTICALS INC,133.613,157.318,0.006,-46.548,-31.279,-179.989,119.408,1,-0.1988266,22268.83,0.7590231,-0.2958848,-1.144109,0.0610946,7.268115,0.0413515,0.0496579,0.0541555
175606,2009,DANAOS CORP,300.504,3142.711,2331.678,136.096,36.089,116.471,-2217.503,1,0.0114834,0.1288789,-0.7056019,0.0433053,0.0370607,0.0708507,-0.0894659,0.0313299,0.0510225,0.078416
175616,2009,BLACK DIAMOND GROUP LTD,13.427,208.752,0.648,19.868,19.126,5.462,2.396,1,0.0916207,20.72068,0.0114777,0.0951751,0.026165,0.0745682,-0.0826624,0.0362365,0.0510099,0.0821259
175654,2009,WILLDAN GROUP INC,26.815,40.332,1.636,-5.148,-5.575,-4.395,16.704,1,-0.1382277,16.39059,0.4141625,-0.1276406,-0.1089705,0.0639057,-0.084093,0.0389918,0.0508538,0.0661891
175686,2009,PRIMORIS SERVICES CORP,285.487,476.027,21.099,40.794,25.912,43.312,43.295,1,0.0544339,13.53083,0.0909507,0.0856968,0.0909864,0.0728432,-0.0850379,0.0367803,0.0510848,0.081448
175689,2009,ARMSTRONG WORLD INDUSTRIES,1331.6,3302.6,40.1,112.9,77.7,-153.4,974.3,1,0.0235269,33.20698,0.29501,0.0341852,-0.0464482,0.0714094,-0.0785369,0.0381765,0.050926,0.0777636
175724,2009,HELIX WIND CORP,0.261,0.74,0.931,-19.72,-53.098,-55.909,-33.495,1,-71.75405,0.2803437,-45.26351,-26.64865,-75.5527,-3.258303,-0.0894158,-0.2735568,-0.0363077,-1.830717
175834,2009,GLOBAL GEOPHYSICAL SVCS INC,116.727,316.62,3.751,18.328,0.445,-2.43,33.952,1,0.0014055,31.1189,0.1072326,0.0578864,-0.0076748,0.0703832,-0.0792268,0.0368917,0.0509708,0.0794589
175869,2009,CHINA MEDICINE CORP,30.262,66.844,9.506,12.267,1.718,31.607,15.845,1,0.0257016,3.183463,0.2370445,0.1835168,0.4728472,0.0715103,-0.0884567,0.0377799,0.051526,0.0884445
175900,2009,SALLY BEAUTY HOLDINGS INC,715.918,1490.732,24.517,296.836,99.117,-1252.756,341.733,1,0.0664888,29.20088,0.2292384,0.199121,-0.840363,0.0734024,-0.0798605,0.0377265,0.0500088,0.0895606
175955,2009,IPG PHOTONICS CORP,180.914,312.636,7.34,10.079,5.419,-37.318,144.083,1,0.0173333,24.64768,0.460865,0.0322388,-0.1193657,0.0711221,-0.0813649,0.0393114,0.0508418,0.0776244
175982,2009,CANADIAN SOLAR INC,753.988,1038.703,356.919,6.513,22.646,26.663,239.047,1,0.0218022,2.11249,0.2301399,0.0062703,0.0256695,0.0713294,-0.0888105,0.0377327,0.0510093,0.075767
176022,2009,EMERGENT BIOSOLUTIONS INC,193.814,344.689,20.791,48.85,31.144,120.676,139.113,1,0.0903539,9.322014,0.4035899,0.1417219,0.3501011,0.0745095,-0.0864285,0.0389195,0.0513841,0.0854552
176035,2009,NETLIST INC,21.25,27.191,0.108,-13.329,-12.913,-52.083,13.379,1,-0.4748998,196.7592,0.4920378,-0.490199,-1.91545,0.0482878,-0.0244992,0.0395247,0.0487667,0.0402572
176040,2009,VISANT HOLDING CORP,393.279,2197.698,2.058,213.649,53.792,6.666,49.492,1,0.0244765,191.0977,0.0225199,0.0972149,0.0030332,0.0714535,-0.0263698,0.036312,0.0509832,0.0822718
176082,2009,PHARMA-BIO SERV INC,4.386,6.022,0.044,0.916,0.535,4.059,3.089,1,0.0888409,99.68182,0.5129525,0.1521089,0.6740286,0.0744393,-0.0565736,0.0396678,0.0517584,0.0861981
176103,2009,NORTH AMERICAN CONST GRP LTD,315.612,702.617,11.125,75.036,28.219,-129.886,149.971,1,0.0401627,28.36962,0.2134463,0.106795,-0.1848603,0.0721812,-0.0801352,0.0376184,0.0507661,0.082957
176119,2009,MILLENNIAL LITHIUM CORP,1.86,25.873,4.067,-4.88,-30.117,-42.315,-4.423,1,-1.164032,0.4573396,-0.1709504,-0.1886136,-1.635489,0.0163194,-0.0893574,0.0349882,0.0490902,0.061828
176152,2009,GRUPO AEROPORTUARIO DEL CENT,67.731,787.027,20.056,42.84,36.07,85.907,-11.733,1,0.0458307,3.377094,-0.014908,0.0544327,0.1091538,0.0724441,-0.0883927,0.0360559,0.0511058,0.0792118
176169,2009,KANDI TECHNOLOGIES GROUP,29.998,64.072,34.258,2.949,1,12.984,-12.103,1,0.0156074,0.8756495,-0.1888969,0.0460263,0.202647,0.071042,-0.0892192,0.0348654,0.0512138,0.0786106
176237,2009,AFFYMAX INC,190.739,211.51,9.192,-78.942,-76.531,-374.914,57.018,1,-0.3618316,20.75054,0.2695759,-0.3732306,-1.772559,0.0535329,-0.0826525,0.0380025,0.0489318,0.0486234
176238,2009,CAL DIVE INTERNATIONAL INC,224.708,1155.979,81.585,128.306,76.627,294.66,45.823,1,0.0662875,2.754281,0.03964,0.1109934,0.2549008,0.0733931,-0.0885985,0.0364292,0.0512742,0.0832573
176247,2009,ALTRA INDUSTRIAL MOTION CORP,193.871,465.199,1.059,35.643,-2.314,6.365,126.012,1,-0.0049742,183.0699,0.2708776,0.0766188,0.0136823,0.0700873,-0.0290222,0.0380114,0.0509955,0.0807987
176249,2009,CARROLS RESTAURANT GROUP INC,31.09,439.977,12.985,56.128,21.835,29.57,-40.053,1,0.0496276,2.394301,-0.0910343,0.1275703,0.0672081,0.0726202,-0.0887174,0.035535,0.0510573,0.084443
176251,2009,INFORMATION SERVICES GROUP,72.62,241.973,2,7.614,-2.836,-57.951,57.697,1,-0.0117203,36.31,0.2384439,0.0314663,-0.2394937,0.0697743,-0.0775117,0.0377895,0.050703,0.0775692
176260,2009,MELCO RESORTS & ENTERTAINMEN,774.72,4900.369,44.504,-269.147,-308.461,-595.675,215.553,1,-0.0629465,17.40787,0.0439871,-0.0549238,-0.1215572,0.067398,-0.0837569,0.0364589,0.0508392,0.0713901
176261,2009,TRINA SOLAR LTD,927.517,1548.698,267.428,135.369,97.584,221.737,412.116,1,0.0630103,3.468287,0.2661048,0.0874083,0.1431764,0.073241,-0.0883626,0.0379787,0.0511451,0.0815704
176304,2009,FUWEI FILMS HOLDINGS CO,17.47,107.733,22.435,-2.423,-2.776,27.293,-11.629,1,-0.0257674,0.778694,-0.1079428,-0.0224908,0.2533393,0.0691227,-0.0892512,0.0354193,0.0512724,0.0737099
176318,2009,FIRST URANIUM CORP,27.951,695.323,22.812,-50.447,-93.616,-86.535,-97.707,1,-0.1346367,1.225276,-0.1405203,-0.0725519,-0.124453,0.0640723,-0.0891036,0.0351964,0.0508359,0.0701293
176343,2009,CLEAN ENERGY FUELS CORP,108.4,355.799,2.439,-15.919,-33.249,-147.397,78.799,1,-0.0934488,44.44445,0.2214705,-0.0447416,-0.4142704,0.065983,-0.074824,0.0376733,0.0505011,0.0721184
176363,2009,MELLANOX TECHNOLOGIES LTD,255.333,275.386,0.528,18.747,12.886,1.941,231.226,1,0.0467925,483.5852,0.8396433,0.0680754,0.0070483,0.0724887,0.0702681,0.0419032,0.0509878,0.0801876
176378,2009,REEDS INC,5.155,9.97,1.581,-1.432,-2.559,-17.501,2.037,1,-0.25667,3.260595,0.2043129,-0.1436309,-1.755366,0.0584113,-0.0884312,0.0375559,0.0489517,0.0650454
176503,2009,UNITED HEALTH PRODUCTS INC,0.012,0.642,0.071,-0.53,-0.91,-1.632,-0.495,1,-1.417445,0.1690141,-0.771028,-0.8255451,-2.542056,0.0045637,-0.0894526,0.0308822,0.0480428,0.0162717
176523,2009,NATIONAL CINEMEDIA INC,185,628.2,4.3,168.2,26.1,-26.3,92.8,1,0.0415473,43.02325,0.1477237,0.2677491,-0.0418656,0.0722454,-0.0752936,0.0371687,0.0509313,0.0944692
176567,2009,SUPER MICRO COMPUTER INC,220.018,283.135,0.361,23.253,16.107,98.869,130.987,1,0.0568881,609.4681,0.4626309,0.0821269,0.3491938,0.072957,0.1118598,0.0393235,0.0513831,0.0811926
176572,2009,AVIAT NETWORKS INC,436.1,600.2,10.7,19.9,-355,-395.9,241.7,1,-0.5914695,40.75701,0.4026991,0.0331556,-0.6596134,0.0428802,-0.0760424,0.0389134,0.0502176,0.07769
176641,2009,BIOSHAFT WATER TECHNOLOGY,0.014,0.118,0.625,-0.554,-0.652,-16.777,-1.349,1,-5.525424,0.0224,-11.4322,-4.694915,-142.178,-0.1860026,-0.0895011,-0.0420667,-0.113281,-0.2604837
176652,2009,CELLCOM ISRAEL LTD,782.431,1682.78,92.33,471.938,311.812,98.398,330.805,1,0.1852958,8.474288,0.1965824,0.2804514,0.0584735,0.0789138,-0.0867086,0.037503,0.0510472,0.0953777
176726,2009,SHINER INTERNATIONAL INC,22.1,41.196,3.227,-0.193,-0.1,19.083,11.344,1,-0.0024274,6.848466,0.2753665,-0.0046849,0.4632246,0.0702054,-0.0872457,0.0380421,0.0515148,0.0749835
176760,2009,DOMTAR CORP,2202,6519,54,243,310,-232,1431,1,0.0475533,40.77778,0.2195122,0.0372757,-0.0355883,0.072524,-0.0760355,0.0376599,0.0509386,0.0779847
176768,2009,BRIDGELINE DIGITAL INC,6.848,24.255,1.077,0.829,0.758,-15.727,2.973,1,0.0312513,6.358403,0.1225727,0.0341785,-0.6484025,0.0717678,-0.0874077,0.0369966,0.0502306,0.0777632
176861,2009,OREXIGEN THERAPEUTICS INC,93.687,96.848,6.384,-65.53,-66.562,-266.743,77.387,1,-0.6872832,14.67528,0.7990563,-0.6766273,-2.754244,0.0384354,-0.0846598,0.0416255,0.0477976,0.026923
176867,2009,IT TECH PACKAGING INC,16.396,71.7,4.274,18.005,12.72,37.09,7.024,1,0.1774059,3.836219,0.0979637,0.2511158,0.5172943,0.0785478,-0.088241,0.0368282,0.0515773,0.0932795
176874,2009,SUMMER INFANT INC,69.03,141.953,2.663,9.788,5.654,13.637,36.401,1,0.0398301,25.92189,0.2564299,0.0689524,0.096067,0.0721657,-0.0809439,0.0379126,0.0510907,0.0802504
176899,2009,SANDRIDGE ENERGY INC,255.964,2780.317,12.003,-1728.632,-1775.59,-3142.699,30.42,1,-0.6386286,21.325,0.0109412,-0.6217392,-1.130338,0.0406925,-0.0824627,0.0362328,0.0496738,0.0308489
176954,2009,INDIEPUB ENTERTAINMENT INC,16.175,32.049,1.779,-2.643,-13.197,-45.137,5.647,1,-0.4117757,9.092186,0.1761989,-0.0824675,-1.408375,0.051216,-0.0865044,0.0373636,0.0493525,0.0694201
177030,2009,GUESTLOGIX INC,19.51,39.962,3.942,0.865,0.227,-13.266,5.356,1,0.0056804,4.949265,0.1340273,0.0216456,-0.3319654,0.0705815,-0.0878732,0.037075,0.0505961,0.0768667
177058,2009,SUPERCOM LTD,4.236,4.682,0.43,-1.738,-5.085,-47.379,-2.096,1,-1.086074,9.851163,-0.4476719,-0.3712089,-10.11939,0.0199358,-0.0862537,0.0330947,0.0392886,0.048768
177108,2009,CINEMARK HOLDINGS INC,507.297,3276.448,19.567,265.647,97.108,-68.054,226.465,1,0.0296382,25.92615,0.0691191,0.0810777,-0.0207707,0.0716929,-0.0809425,0.0366309,0.0509557,0.0811176
177109,2009,CAI INTERNATIONAL INC,63.379,374.083,4.613,18.907,13.556,25.412,24.928,1,0.0362379,13.73922,0.0666376,0.0505423,0.0679315,0.0719991,-0.084969,0.0366139,0.0510582,0.0789336
177129,2009,SIMCERE PHARMACEUTICAL GROUP,200.979,459.705,11.134,26.166,3.871,117.614,99.474,1,0.0084206,18.05093,0.2163866,0.0569191,0.2558467,0.0707087,-0.0835444,0.0376386,0.0512753,0.0793897
177190,2009,ADVANCED VOICE RECOGNITION,0.021,0.1,0.302,-0.47,-0.48,-5.009,-0.373,1,-4.8,0.0695364,-3.73,-4.7,-50.09,-0.1523506,-0.0894855,0.0106355,-0.0068902,-0.2608474
177226,2009,US STEM CELL INC,0.443,1.866,4.052,-4.609,-3.844,-100.628,-9.558,1,-2.060021,0.1093287,-5.122186,-2.469989,-53.92711,-0.0252449,-0.0894724,0.0011095,-0.0113232,-0.1013466
177228,2009,NOVABAY PHARMACEUTICALS INC,15.606,17.523,0.371,2.74,2.697,-23.891,11.568,1,0.153912,42.06469,0.6601609,0.1563659,-1.363408,0.0774579,-0.0756103,0.0406751,0.0494045,0.0865026
177267,2009,TE CONNECTIVITY LTD,5579,16220,101,598,-3256,-1819,2964,1,-0.2007398,55.23763,0.1827374,0.0368681,-0.1121455,0.0610058,-0.071258,0.0374083,0.0508501,0.0779555
177287,2009,JAZZ PHARMACEUTICALS PLC,36.954,107.396,33.158,15.93,-6.836,-507.644,-22.287,1,-0.0636523,1.114482,-0.2075217,0.1483295,-4.726843,0.0673652,-0.0891403,0.034738,0.0455187,0.0859278
177288,2009,BWAY INTERMEDIATE CO INC,295.1,855.5,8.4,81.3,23.5,60.2,127.3,1,0.0274693,35.13095,0.1488019,0.0950321,0.0703682,0.0715923,-0.0779012,0.0371761,0.051061,0.0821157
177303,2009,NORANDA ALUMINUM HOLDING CP,554.833,1697.588,7.5,-98.961,101.375,69.823,387.982,1,0.0597171,73.97774,0.228549,-0.0582951,0.0411307,0.0730883,-0.0650662,0.0377218,0.0510272,0.071149
177405,2009,HYCROFT MINING HOLDING CORP,140.788,252.425,1.298,-3.897,8.451,-94.817,125.096,1,0.0334793,108.4653,0.4955769,-0.0154382,-0.3756244,0.0718711,-0.0536715,0.0395489,0.0505457,0.0742143
177458,2009,CHINA SUNERGY CO LTD,246.684,372.659,103.81,-15.206,-9.846,-16.431,107.621,1,-0.0264209,2.376303,0.2887922,-0.0408041,-0.0440912,0.0690924,-0.0887233,0.038134,0.0509287,0.0724001
177465,2009,DEER CONSUMER PRODUCTS INC,118.027,133.492,6.213,14.23,12.369,18.287,93.966,1,0.0926572,18.99678,0.7039074,0.1065981,0.1369895,0.0746163,-0.0832319,0.0409744,0.0511379,0.0829429
177486,2009,LDK SOLAR CO LTD,1386.445,4384.209,1013.739,-218.133,-234.225,81.46,-833.581,1,-0.0534247,1.367655,-0.1901326,-0.0497542,0.0185803,0.0678397,-0.0890566,0.034857,0.0510011,0.0717599
177487,2009,VANTAGE DRILLING CO,81.22,1119.179,33.827,18.357,8.839,-37.615,17.177,1,0.0078978,2.401041,0.0153479,0.0164022,-0.0336095,0.0706844,-0.0887152,0.036263,0.0509408,0.0764917
177528,2009,TSS INC,18.524,23.254,0.184,-5.752,-18.793,-58.329,3.765,1,-0.808162,100.6739,0.1619076,-0.2473553,-2.508343,0.032828,-0.0562458,0.0372658,0.0480817,0.0576265
177551,2009,ACADEMY METALS INC,0.421,1.117,0.02,-0.148,-0.027,-0.369,0.363,1,-0.0241719,21.05,0.3249776,-0.1324978,-0.3303491,0.0691967,-0.0825536,0.0383816,0.050598,0.0658417
177599,2009,KEDEM PHARMACEUTICALS INC,1.109,2.513,0.468,-1.811,-1.979,-4.866,-0.332,1,-0.787505,2.369658,-0.132113,-0.7206526,-1.936331,0.0337862,-0.0887255,0.035254,0.0487426,0.0237741
177602,2009,GLG LIFE TECH CORP,76.594,229.586,44.561,1.5,0.758,-4.903,6.381,1,0.0033016,1.718857,0.0277935,0.0065335,-0.0213558,0.0704712,-0.0889406,0.0363481,0.050955,0.0757859
177606,2009,VIA PHARMACEUTICALS INC,2.345,2.556,9.995,-13.254,-20.978,-81.605,-11.372,1,-8.207355,0.2346173,-4.449139,-5.185446,-31.92684,-0.3104155,-0.089431,0.0057148,0.014094,-0.2955687
177629,2009,YINGLI GREEN ENERGY HLDGS CO,1165.631,2381.68,702.159,65.885,-77.88,72.2,149.005,1,-0.0326996,1.660067,0.062563,0.0276632,0.0303147,0.0688011,-0.08896,0.036586,0.0510147,0.0772972
177659,2009,RINO INTERNATIONAL CORP,239.095,259.075,1.467,55.327,56.392,97.03,223.842,1,0.2176667,162.9823,0.8640046,0.2135559,0.3745247,0.0804154,-0.0356591,0.0420699,0.0514124,0.0905931
177734,2009,COLOR STAR TECHNOLOGY CO LTD,25.303,56.32,4.512,13.479,12.068,17.044,5.267,1,0.2142756,5.607934,0.0935192,0.2393288,0.3026279,0.0802581,-0.0876556,0.0367978,0.0513293,0.0924365
177764,2009,SYNTHETIC BIOLOGICS INC,2.755,4.076,0.017,-3.681,-3.731,-42.03,2.329,1,-0.9153581,162.0588,0.5713935,-0.9030912,-10.31158,0.0278552,-0.0359642,0.0400677,0.0390665,0.0107253
